transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
4188,2023-04-03,11:33:35,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4189,2023-04-03,06:25:06,2,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4190,2023-04-03,18:50:47,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4191,2023-04-03,20:37:53,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4192,2023-04-03,07:07:07,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4192,2023-04-03,07:07:07,2,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4193,2023-04-03,14:55:42,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
4193,2023-04-03,14:55:42,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4194,2023-04-03,08:11:20,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4195,2023-04-03,12:58:08,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4196,2023-04-03,16:21:38,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4197,2023-04-03,20:52:06,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4197,2023-04-03,20:52:06,1,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
4198,2023-04-03,17:03:18,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4199,2023-04-03,14:53:13,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4199,2023-04-03,14:53:13,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4200,2023-04-03,17:49:00,2,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
4201,2023-04-03,17:44:04,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4201,2023-04-03,17:44:04,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4202,2023-04-03,09:36:20,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4203,2023-04-03,06:43:51,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4203,2023-04-03,06:43:51,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4204,2023-04-03,13:29:16,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
4205,2023-04-03,12:34:58,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4205,2023-04-03,12:34:58,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4206,2023-04-03,07:09:42,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4206,2023-04-03,07:09:42,2,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4207,2023-04-03,10:27:11,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4208,2023-04-04,09:25:48,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4209,2023-04-04,08:06:25,1,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
4209,2023-04-04,08:06:25,3,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4209,2023-04-04,08:06:25,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4210,2023-04-04,17:20:37,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4210,2023-04-04,17:20:37,2,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4210,2023-04-04,17:20:37,2,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4211,2023-04-04,07:24:24,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
4212,2023-04-04,15:19:38,2,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
4213,2023-04-04,12:40:50,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4213,2023-04-04,12:40:50,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4214,2023-04-04,14:52:43,2,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4215,2023-04-04,19:13:05,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4215,2023-04-04,19:13:05,2,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4216,2023-04-04,16:00:33,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4217,2023-04-04,12:56:04,2,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4218,2023-04-04,09:09:00,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4218,2023-04-04,09:09:00,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
4219,2023-04-04,11:23:58,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
4220,2023-04-04,08:42:09,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4221,2023-04-04,06:05:56,1,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4222,2023-04-04,17:14:46,2,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
4223,2023-04-04,15:17:55,2,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4224,2023-04-04,11:16:44,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4224,2023-04-04,11:16:44,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4224,2023-04-04,11:16:44,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4225,2023-04-04,13:19:02,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4225,2023-04-04,13:19:02,1,3,Astoria,17,45.00,Coffee beans,Premium Beans,Civet Cat
4226,2023-04-04,12:36:55,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4226,2023-04-04,12:36:55,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4227,2023-04-04,15:36:24,3,3,Astoria,4,4.50,Coffee,Espresso,Latte
4228,2023-04-04,20:33:49,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
4228,2023-04-04,20:33:49,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4229,2023-04-04,15:55:22,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
4229,2023-04-04,15:55:22,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4229,2023-04-04,15:55:22,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4230,2023-04-04,16:09:20,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4231,2023-04-04,08:07:04,1,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
4231,2023-04-04,08:07:04,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4231,2023-04-04,08:07:04,3,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4232,2023-04-04,09:14:35,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4232,2023-04-04,09:14:35,3,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
4233,2023-04-04,10:27:24,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4233,2023-04-04,10:27:24,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4233,2023-04-04,10:27:24,2,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
4234,2023-04-04,07:42:08,1,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4235,2023-04-04,16:13:45,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4235,2023-04-04,16:13:45,1,8,Hell's Kitchen,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4235,2023-04-04,16:13:45,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4236,2023-04-04,13:02:30,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
4236,2023-04-04,13:02:30,2,3,Astoria,18,14.00,Branded,Clothing,Coffee Roastery Mug
4237,2023-04-04,06:52:07,1,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
4238,2023-04-04,09:37:50,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4238,2023-04-04,09:37:50,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4238,2023-04-04,09:37:50,1,5,Lower Manhattan,17,45.00,Coffee beans,Premium Beans,Civet Cat
4239,2023-04-04,07:07:43,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4239,2023-04-04,07:07:43,2,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
4239,2023-04-04,07:07:43,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4240,2023-04-04,16:29:01,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4241,2023-04-04,09:18:19,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4241,2023-04-04,09:18:19,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
4242,2023-04-04,14:40:04,2,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4242,2023-04-04,14:40:04,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4243,2023-04-04,19:59:51,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4243,2023-04-04,19:59:51,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4243,2023-04-04,19:59:51,2,3,Astoria,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4244,2023-04-04,07:57:18,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4244,2023-04-04,07:57:18,1,8,Hell's Kitchen,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
4245,2023-04-04,08:38:20,2,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4246,2023-04-04,09:13:43,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
4247,2023-04-04,17:33:13,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4247,2023-04-04,17:33:13,2,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
4248,2023-04-04,06:01:14,3,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
4249,2023-04-04,10:00:43,2,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4249,2023-04-04,10:00:43,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4249,2023-04-04,10:00:43,2,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4249,2023-04-04,10:00:43,1,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
4250,2023-04-04,11:07:37,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
4250,2023-04-04,11:07:37,2,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4251,2023-04-04,10:50:16,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4251,2023-04-04,10:50:16,1,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
4252,2023-04-04,16:58:19,2,3,Astoria,4,4.50,Coffee,Espresso,Latte
4252,2023-04-04,16:58:19,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4253,2023-04-04,15:57:25,1,8,Hell's Kitchen,19,10.00,Loose Tea,Black tea,Earl Grey Rg
4254,2023-04-04,11:14:06,2,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4255,2023-04-04,20:33:51,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4255,2023-04-04,20:33:51,2,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
4256,2023-04-04,09:55:51,2,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4257,2023-04-04,07:55:24,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4257,2023-04-04,07:55:24,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
4258,2023-04-04,11:46:14,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4258,2023-04-04,11:46:14,1,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
4259,2023-04-04,09:22:59,1,8,Hell's Kitchen,20,0.80,Flavours,Regular syrup,Vanilla syrup
4260,2023-04-04,14:36:59,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4261,2023-04-04,14:58:06,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4262,2023-04-04,10:36:31,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
4263,2023-04-04,10:23:36,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4264,2023-04-04,16:19:05,1,3,Astoria,20,0.80,Flavours,Regular syrup,Vanilla syrup
4265,2023-04-04,08:52:35,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4266,2023-04-04,08:50:31,2,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4266,2023-04-04,08:50:31,2,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4266,2023-04-04,08:50:31,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4267,2023-04-05,07:39:06,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4268,2023-04-05,08:12:26,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4268,2023-04-05,08:12:26,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4268,2023-04-05,08:12:26,2,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4268,2023-04-05,08:12:26,1,5,Lower Manhattan,20,0.80,Flavours,Regular syrup,Vanilla syrup
4269,2023-04-05,07:59:24,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4269,2023-04-05,07:59:24,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4270,2023-04-05,16:51:42,2,5,Lower Manhattan,19,10.00,Loose Tea,Black tea,Earl Grey Rg
4270,2023-04-05,16:51:42,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4271,2023-04-05,18:24:29,1,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4271,2023-04-05,18:24:29,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4272,2023-04-05,12:25:07,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4273,2023-04-05,10:14:43,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
4274,2023-04-05,12:10:57,3,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
4275,2023-04-05,13:48:41,1,3,Astoria,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4276,2023-04-05,08:56:31,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4277,2023-04-05,13:06:53,2,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4277,2023-04-05,13:06:53,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4277,2023-04-05,13:06:53,2,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
4277,2023-04-05,13:06:53,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4278,2023-04-05,10:35:44,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4279,2023-04-05,07:48:33,1,3,Astoria,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4280,2023-04-05,11:30:55,2,5,Lower Manhattan,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
4280,2023-04-05,11:30:55,2,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4281,2023-04-05,20:26:17,1,3,Astoria,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4282,2023-04-05,08:25:53,2,3,Astoria,5,2.50,Coffee,Espresso,Espresso Shot
4283,2023-04-05,12:51:55,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4283,2023-04-05,12:51:55,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4284,2023-04-05,08:37:40,1,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4285,2023-04-05,16:51:47,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4286,2023-04-05,13:45:40,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4287,2023-04-05,11:38:41,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4288,2023-04-05,11:25:20,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4288,2023-04-05,11:25:20,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
4288,2023-04-05,11:25:20,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4289,2023-04-05,17:02:49,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4289,2023-04-05,17:02:49,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
4289,2023-04-05,17:02:49,1,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
4289,2023-04-05,17:02:49,1,8,Hell's Kitchen,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
4290,2023-04-05,09:47:33,2,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4291,2023-04-05,10:29:13,1,3,Astoria,13,2.50,Bakery,Biscotti,Ginger Biscotti
4292,2023-04-05,06:56:24,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
4293,2023-04-05,09:02:51,1,3,Astoria,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4293,2023-04-05,09:02:51,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
4294,2023-04-05,12:13:12,1,8,Hell's Kitchen,16,22.00,Coffee beans,Organic Beans,Brazilian Lg
4294,2023-04-05,12:13:12,3,8,Hell's Kitchen,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4294,2023-04-05,12:13:12,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4295,2023-04-05,17:47:02,2,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4296,2023-04-05,08:50:36,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4296,2023-04-05,08:50:36,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4297,2023-04-05,09:52:04,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4298,2023-04-05,10:30:51,1,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4299,2023-04-05,10:33:16,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4299,2023-04-05,10:33:16,1,3,Astoria,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4300,2023-04-05,17:01:27,2,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
4301,2023-04-05,17:23:17,2,5,Lower Manhattan,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
4301,2023-04-05,17:23:17,1,5,Lower Manhattan,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4302,2023-04-05,13:49:41,1,5,Lower Manhattan,5,2.50,Coffee,Espresso,Espresso Shot
4302,2023-04-05,13:49:41,1,5,Lower Manhattan,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4303,2023-04-05,10:27:48,1,8,Hell's Kitchen,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4304,2023-04-05,11:07:10,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
4304,2023-04-05,11:07:10,2,8,Hell's Kitchen,11,3.50,Bakery,Scone,Oatmeal Scone
4305,2023-04-05,07:12:31,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
4306,2023-04-05,19:43:06,1,8,Hell's Kitchen,19,10.00,Loose Tea,Black tea,Earl Grey Rg
4306,2023-04-05,19:43:06,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4307,2023-04-05,10:21:58,1,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
4307,2023-04-05,10:21:58,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4308,2023-04-05,15:25:54,1,8,Hell's Kitchen,2,3.00,Coffee,Drip coffee,Our Old Time Diner Blend Lg
4308,2023-04-05,15:25:54,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4309,2023-04-05,19:33:13,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
4309,2023-04-05,19:33:13,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
4310,2023-04-05,15:14:16,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
4311,2023-04-05,18:21:42,2,5,Lower Manhattan,11,3.50,Bakery,Scone,Oatmeal Scone
4312,2023-04-05,12:30:11,1,5,Lower Manhattan,9,3.00,Tea,Brewed herbal tea,Peppermint Lg
4313,2023-04-05,11:52:32,1,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4314,2023-04-05,08:05:27,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4315,2023-04-05,16:16:17,3,8,Hell's Kitchen,8,3.00,Tea,Brewed Black tea,English Breakfast Rg
4315,2023-04-05,16:16:17,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4315,2023-04-05,16:16:17,1,8,Hell's Kitchen,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4316,2023-04-05,19:02:29,1,3,Astoria,4,4.50,Coffee,Espresso,Latte
4316,2023-04-05,19:02:29,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4317,2023-04-05,12:49:03,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4318,2023-04-05,07:08:38,1,8,Hell's Kitchen,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4318,2023-04-05,07:08:38,1,8,Hell's Kitchen,5,2.50,Coffee,Espresso,Espresso Shot
4318,2023-04-05,07:08:38,2,8,Hell's Kitchen,3,3.75,Coffee,Espresso,Cappuccino
4319,2023-04-05,09:25:22,1,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4320,2023-04-05,12:37:07,1,5,Lower Manhattan,4,4.50,Coffee,Espresso,Latte
4320,2023-04-05,12:37:07,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4321,2023-04-05,08:10:01,1,5,Lower Manhattan,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4322,2023-04-05,08:35:58,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4323,2023-04-05,13:34:08,1,3,Astoria,12,3.75,Bakery,Pastry,Croissant
4323,2023-04-05,13:34:08,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
4324,2023-04-05,09:55:07,2,3,Astoria,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4324,2023-04-05,09:55:07,2,3,Astoria,3,3.75,Coffee,Espresso,Cappuccino
4325,2023-04-05,09:18:45,1,5,Lower Manhattan,15,3.50,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Sm
4326,2023-04-05,12:56:13,1,5,Lower Manhattan,7,3.10,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4326,2023-04-05,12:56:13,1,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4327,2023-04-05,13:15:33,1,8,Hell's Kitchen,4,4.50,Coffee,Espresso,Latte
4327,2023-04-05,13:15:33,1,8,Hell's Kitchen,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4328,2023-04-05,08:32:55,2,8,Hell's Kitchen,17,45.00,Coffee beans,Premium Beans,Civet Cat
4329,2023-04-05,09:06:32,1,8,Hell's Kitchen,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4330,2023-04-06,13:49:33,2,5,Lower Manhattan,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4330,2023-04-06,13:49:33,1,5,Lower Manhattan,1,2.00,Coffee,Drip coffee,Our Old Time Diner Blend Sm
4331,2023-04-06,07:32:07,1,3,Astoria,11,3.50,Bakery,Scone,Oatmeal Scone
4331,2023-04-06,07:32:07,2,3,Astoria,14,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4332,2023-04-06,14:29:24,1,5,Lower Manhattan,13,2.50,Bakery,Biscotti,Ginger Biscotti
4333,2023-04-06,15:32:35,2,8,Hell's Kitchen,12,3.75,Bakery,Pastry,Croissant
4334,2023-04-06,14:32:36,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4335,2023-04-06,07:58:21,1,5,Lower Manhattan,17,45.00,Coffee beans,Premium Beans,Civet Cat
4336,2023-04-06,09:22:38,2,5,Lower Manhattan,12,3.75,Bakery,Pastry,Croissant
4336,2023-04-06,09:22:38,1,5,Lower Manhattan,3,3.75,Coffee,Espresso,Cappuccino
4337,2023-04-06,17:32:48,1,3,Astoria,10,2.50,Tea,Brewed Green tea,Serenity Green Tea Rg
4337,2023-04-06,17:32:48,1,3,Astoria,6,3.50,Coffee,Gourmet brewed coffee,Ethiopia Rg
